id,name
2103,"Goethe, Johann Wolfgang von, 1749-1832 -- Translations into English"
2104,Carthage (Extinct city) -- History -- Fiction
2105,Herodias -- Fiction
2106,Salome (Biblical figure) -- Fiction
2107,Books and reading -- Great Britain
2108,Women
2109,Irvine (Scotland) -- Fiction
2110,Merchants -- Fiction
2111,Municipal government -- Fiction
2112,Politicians -- Fiction
2113,Scotland -- Social life and customs -- Fiction
2114,Blue collar workers -- United States -- Biography
2115,"Davis, James J. (James John), 1873-1947"
2116,Labor unions -- United States
2117,Cattle stealing -- Fiction
2118,Vigilantes -- Fiction
2119,Wyoming -- Fiction
2120,Mormon women -- Fiction
2121,Polygamy -- Fiction
2122,Women ranchers -- Fiction
2123,"France -- History -- Louis XVI, 1774-1793"
2124,"France -- History -- Revolution, 1789-1799"
2125,Book-worms
2126,Books -- Conservation and restoration
2127,Jews -- Morocco -- Fiction
2128,Sephardim -- Morocco -- Fiction
2129,Hides and skins -- Fiction
2130,Magic -- Fiction
2131,California -- Social life and customs -- Fiction
2132,Science
2133,Prisons -- Kansas
2134,Prisons -- Missouri
2135,Business
2136,Industrial efficiency
2137,Industrial management
2138,"Psychology, Applied"
2139,"Psychology, Industrial"
2140,Evidence (Law)
2141,"Psychology, Pathological"
2142,Prose poems
2143,"Soviet Union -- History -- Revolution, 1917-1921"
2144,"Addams, Jane, 1860-1935"
2145,"Hull House (Chicago, Ill.) -- History"
2146,Social service -- Illinois -- Chicago -- History
2147,Social settlements -- Illinois -- Chicago -- History
2148,Communism -- Soviet Union
2149,Soviet Union -- Economic conditions -- 1917-1945
2150,Soviet Union -- Politics and government -- 1917-1936
2151,British -- Germany -- Fiction
2152,Gardening -- Fiction
2153,Women gardeners -- Fiction
2154,Crocodiles -- Juvenile fiction
2155,India -- Juvenile fiction
2156,Mongooses -- Juvenile fiction
2157,Pride and vanity -- Juvenile fiction
2158,Tiger -- Juvenile fiction
2159,Science -- Study and teaching
2160,"Kensington Gardens (London, England) -- Fiction"
2161,France -- History
2162,France -- Politics and government
2163,France -- Social conditions
2164,"Shelley, Percy Bysshe, 1792-1822"
2165,Salome (Biblical figure) -- Drama
2166,Cornell University
2167,Diplomats -- United States -- Biography.
2168,"White, Andrew Dickson, 1832-1918"
2169,Judicial process
2170,Law
2171,France -- Politics and government -- 19th century -- Fiction
2172,"France -- History -- Coup d'état, 1851"
2173,"France -- History -- February Revolution, 1848"
2174,"France -- History -- Second Republic, 1848-1852"
2175,France -- Politics and government -- 1848-1852
2176,"Napoleon III, Emperor of the French, 1808-1873"
2177,"Bergson, Henri, 1859-1941"
2178,College teachers -- Fiction
2179,Industries -- Russia -- History -- 19th century
2180,Nobility -- Russia
2181,Peasants -- Russia
2182,Russia -- Politics and government -- 1801-1917
2183,Russia -- Religious life and customs
2184,"France -- History -- Consulate and First Empire, 1799-1815 -- Fiction"
2185,"Napoleonic Wars, 1800-1815 -- Fiction"
2186,Canada -- History
2187,Chignecto Isthmus (N.B. and N.S.) -- Biography
2188,Chignecto Isthmus (N.B. and N.S.) -- Genealogy
2189,Chignecto Isthmus (N.B. and N.S.) -- History
2190,Interplanetary voyages -- Fiction
2191,Prince Edward Island -- Fiction
2192,"Civilization, Subterranean -- Fiction"
2193,Coal mines and mining -- Fiction
2194,Imaginary places
2195,Sperm whale hunting -- Fiction
2196,Whalers (Persons) -- Fiction
2197,Historical fiction -- Bibliography
2198,History
2199,Ordnance -- Juvenile fiction
2200,Underwater exploration -- Juvenile fiction
2201,Fire extinction -- Juvenile fiction
2202,Fire fighters -- Juvenile fiction
2203,Electric railroads -- Juvenile fiction
2204,Netherlands -- Fiction
2205,Grandfathers -- Juvenile fiction
2206,Shepherds -- Juvenile fiction
2207,Astoria (Or.)
2208,Fur trade -- Oregon
2209,Northwestern States -- Description and travel
2210,Overland journeys to the Pacific
2211,Pacific Fur Company
2212,Voyages to the Pacific coast
2213,"Bonneville, Benjamin Louis Eulalie de, 1796-1878"
2214,Explorers -- West (U.S.) -- Biography
2215,Fur trade -- West (U.S.) -- History -- 19th century
2216,"Kensington (London, England) -- Fiction"
2217,"Crusades -- Third, 1189-1192 -- Fiction"
2218,"Jerusalem -- History -- Latin Kingdom, 1099-1244 -- Fiction"
2219,"Richard I, King of England, 1157-1199 -- Fiction"
2220,"Africa, East -- Description and travel"
2221,"Hunting -- Africa, East"
2222,Great Britain -- Relations -- United States
2223,United States -- Relations -- Great Britain
2224,Charleston (S.C.) -- Fiction
2225,Investments -- Fiction
2226,Storytelling -- Fiction
2227,Missions -- California -- Fiction
2228,Priests -- Fiction
2229,Frontier and pioneer life -- West (U.S.) -- Fiction
2230,West (U.S.) -- Social life and customs -- Fiction
2231,"Rienzo, Cola di, -1354 -- Fiction"
2232,History -- Philosophy
2233,Religions
2234,New Thought
2235,Benefactors -- Fiction
2236,Natural history -- England -- Selborne -- Early works to 1800
2237,Selborne (England) -- Antiquities -- Early works to 1800
2238,Selborne (England) -- Description and travel -- Early works to 1800
2239,East Asia
2240,Survival -- Fiction
2241,Adoptive parents -- Fiction
2242,Deaf children -- Fiction
2243,Railroad stations -- England -- London -- Fiction
2244,Crime -- England -- London
2245,London (England) -- Social conditions
2246,Poor -- England -- London
2247,Administration of estates -- Fiction
2248,Ireland -- Social life and customs -- Fiction
2249,Landowners -- Fiction
2250,Rural conditions -- Fiction
2251,New Zealand -- Social life and customs -- Fiction
2252,"Short stories, New Zealand"
2253,"Africa, Southern -- Fiction"
2254,"Zimbabwe -- History -- Shona Revolt, 1896-1897 -- Fiction"
2255,Ethiopia -- Description and travel -- Early works to 1800
2256,"Lobo, Jerónimo, 1596?-1678 -- Travel -- Ethiopia"
2257,Disinheritance -- Fiction
2258,Illegitimacy -- Fiction
2259,Women -- Economic conditions
2260,Women -- Employment
2261,Feminists -- Fiction
2262,New York (N.Y.) -- Social life and customs -- Fiction
2263,Etiquette -- Humor
2264,Mountain life -- Switzerland -- Fiction
2265,Switzerland -- History -- 19th century -- Fiction
2266,Strikes and lockouts -- Fiction
2267,Cheerfulness -- Juvenile fiction
2268,Interpersonal relations -- Juvenile fiction
2269,Vermont -- History -- 20th century -- Juvenile fiction
2270,Tennis
2271,Blacks -- South Africa -- Social conditions -- 20th century
2272,Indigenous peoples -- South Africa -- Social conditions -- 20th century
2273,Land tenure -- Law and legislation -- South Africa
2274,"South Africa -- History -- Rebellion, 1914-1915"
2275,South Africa -- Politics and government -- 1836-1909
2276,South Africa -- Politics and government -- 1909-1948
2277,Philosophical anthropology -- Fiction
2278,Nobility -- France -- Fiction
2279,"Montrose, James Graham, Marquis of, 1612-1650 -- Fiction"
2280,"Scotland -- History -- Charles I, 1625-1649 -- Fiction"
2281,Gold mines and mining -- Fiction
2282,"Great Britain -- History -- James II, 1685-1688"
2283,"Great Britain -- History -- William and Mary, 1689-1702"
2284,India -- History -- 18th century
2285,Mogul Empire -- History
2286,Germany -- Social life and customs -- Fiction
2287,Absentee landlordism -- Fiction
2288,British -- Ireland -- Fiction
2289,Ship captains' spouses -- Fiction
2290,United States -- History -- Humor
2291,Jesuits -- Paraguay
2292,Paraguay -- History -- To 1811
2293,Endowed public schools (Great Britain) -- Fiction
2294,Rugby School -- Fiction
2295,Ink
2296,"Nation, Carry Amelia, 1846-1911"
2297,Social reformers -- United States -- Biography
2298,Temperance -- United States
2299,Opera
2300,"Wagner, Richard, 1813-1883. Ring des Nibelungen"
2301,"Columbus, Christopher -- Juvenile literature"
2302,Explorers -- Juvenile literature
2303,Readers
2304,Authors -- Biography
2305,"Authors, English -- Biography"
2306,"Columbus, Christopher"
2307,Aggada -- Translations into English
2308,Bible. Old Testament -- Legends
2309,Jewish legends
2310,Midrash -- Translations into English
2311,Golf courses -- Fiction
2312,Golf stories
2313,"Guise, Henri, duc de, 1550-1588 -- Drama"
2314,"Saint Bartholomew's Day, Massacre of, France, 1572 -- Drama"
2315,Princes -- Lebanon -- Tyre -- Drama
2316,Tyre (Lebanon) -- Drama
2317,Knights and knighthood -- Drama
2318,"More, Thomas, Saint, 1478-1535 -- Drama"
2319,Bible. Galatians -- Commentaries
2320,England -- Description and travel -- Fiction
2321,"Poussin, Nicolas, 1594?-1665 -- Fiction"
2322,"Great Britain -- History -- Henry IV, 1399-1413 -- Fiction"
2323,"Great Britain -- History -- Medieval period, 1066-1485 -- Fiction"
2324,Christianity -- Controversial literature
2325,Earthquakes -- California -- San Francisco -- History -- 20th century
2326,Fires -- California -- San Francisco -- History -- 20th century
2327,San Francisco (Calif.) -- Biography
2328,San Francisco (Calif.) -- History -- 20th century
2329,"San Francisco Earthquake and Fire, Calif., 1906"
2330,Christianity and other religions
2331,Paganism
2332,Burglars -- Fiction
2333,"Lupin, Arsène (Fictitious character) -- Fiction"
2334,"Authors, English -- 18th century -- Biography"
2335,Critics -- Great Britain -- Biography
2336,"Johnson, Samuel, 1709-1784"
2337,Lexicographers -- Great Britain -- Biography
2338,Pompeii (Extinct city) -- Fiction
2339,Romance fiction
2340,Attention
2341,Cosmology -- Early works to 1800
2342,Farm life -- Juvenile fiction
2343,"United States -- History -- Civil War, 1861-1865 -- Juvenile fiction"
2344,Biography -- Juvenile literature
2345,Girls -- Biography
2346,Mind and body
2347,Personality
2348,Barnum's American Museum
2349,"Barnum, P. T. (Phineas Taylor), 1810-1891"
2350,Circus owners -- United States -- Biography
2351,French literature -- Translations into English
2352,Legends -- France -- Translations into English
2353,Friendship -- Early works to 1800
2354,Ethics -- Early works to 1800
2355,"Knowledge, Theory of -- Early works to 1800"
2356,Temperance -- Early works to 1800
2357,Bible. New Testament
2358,Courage -- Early works to 1800
2359,Bigamy -- Fiction
2360,"Chastity, Vow of -- Fiction"
2361,Dueling -- Fiction
2362,Murder -- Fiction
2363,Priesthood -- Fiction
2364,Rogues and vagabonds -- Fiction
2365,Protagoras
2366,Sophists (Greek philosophy)
2367,Virtue -- Early works to 1800
2368,Bible -- History
2369,Bible -- Influence
2370,Bible and literature
2371,Bible. English -- Versions -- Authorized
2372,Nature study -- Humor
2373,Klondike River Valley (Yukon) -- Gold discoveries -- Fiction
2374,"Children's stories, Danish -- Translations into English"
2375,Fairy tales -- Denmark
2376,Logic -- Early works to 1800
2377,Love -- Early works to 1800
2378,Reporters and reporting -- Fiction
2379,Schooners -- Fiction
2380,Pan (Greek deity) -- Fiction
2381,"Dudley, Amy Robsart, Lady, 1532?-1560 -- Fiction"
2382,"Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction"
2383,"Kenilworth Castle (Kenilworth, England) -- Fiction"
2384,"Leicester, Robert Dudley, Earl of, 1532?-1588 -- Fiction"
2385,Jupiter (Planet) -- Fiction
2386,Saturn (Planet) -- Fiction
2387,Courtesans -- Fiction
2388,Tuberculosis -- Patients -- Fiction
2389,Bible. Old Testament
2390,Families -- Fiction
2391,Teenage boys -- Fiction
2392,"Children's poetry, American"
2393,Nobility -- Germany -- Fiction
2394,Book collecting -- England -- History -- To 1500
2395,Books and reading -- England -- History -- To 1500
2396,Libraries -- England -- History -- 400-1400
2397,Library catalogs -- England
2398,"Manuscripts, Medieval -- England"
2399,Scriptoria -- England
2400,Language and languages -- Philosophy
2401,"Ghost stories, American"
2402,"Paranormal fiction, American"
2403,Women ex-convicts -- Fiction
2404,Arctic regions -- Discovery and exploration -- Fiction
2405,Wilderness survival -- Fiction
2406,Divorce -- Fiction
2407,Christian women saints -- Fiction
2408,"France -- History -- Charles VII, 1422-1461 -- Fiction"
2409,"Joan, of Arc, Saint, 1412-1431 -- Fiction"
2410,"Aesthetics, Ancient"
2411,Homer. Iliad
2412,Poetics -- History -- To 1500
2413,Lysias
2414,Rhetoric -- Early works to 1800
2415,"Rhetoric, Ancient"
2416,Soul -- Early works to 1800
2417,Piety -- Early works to 1800
2418,"France -- History, Military -- 19th century -- Fiction"
2419,"War stories, English"
2420,Astrology
2421,Occultism
2422,Cargo ships -- Fiction
2423,Shipwreck victims -- Fiction
2424,Meditations
2425,Disguise -- Fiction
2426,Immortality (Philosophy) -- Early works to 1800
2427,Secession
2428,"Webster, Daniel, 1782-1852. Seventh of March speech"
2429,Children's poetry
2430,Novelists -- Fiction
2431,Metamorphosis -- Fiction
2432,American drama -- 20th century
2433,American essays -- 20th century
2434,Lutheran Church -- Catechisms -- English
2435,Quarantine -- Fiction
2436,African Americans -- Biography
2437,"Truth, Sojourner, -1883"
2438,China -- Commerce
2439,China -- Foreign relations
2440,China -- Politics and government
2441,Missions -- China
2442,Alcibiades
2443,Agriculture -- Juvenile fiction
2444,Virtue
2445,Wealth -- Moral and ethical aspects
2446,Rhetoric -- Philosophy
2447,"Rouletabille, Joseph (Fictitious character) -- Fiction"
2448,Attempted assassination -- Fiction
2449,Generals -- Fiction
2450,Dialectic -- Early works to 1800
2451,Ontology -- Early works to 1800
2452,Parmenides
2453,Reasoning -- Early works to 1800
2454,"Zeno, of Elea"
2455,Birth control
2456,Admirals -- Fiction
2457,America -- Discovery and exploration -- Fiction
2458,"Columbus, Christopher -- Fiction"
2459,Discoveries in geography -- Fiction
2460,Explorers -- Fiction
2461,Jewish sailors -- Fiction
2462,Law -- England -- History
2463,Allegories
2464,Police -- Fiction
2465,Private investigators -- England -- London -- Fiction
2466,Geology -- Juvenile literature
2467,New England -- Social life and customs -- 19th century -- Fiction
2468,Actors -- Biography
2469,Autobiographies
2470,Science -- History
2471,Authors and publishers -- Fiction
2472,Zululand (South Africa) -- History -- Fiction
2473,Malay Archipelago -- Fiction
2474,Rescues -- Fiction
2475,Yachting -- Fiction
2476,Attempted murder -- Fiction
2477,False arrest -- Fiction
2478,"Alfred, King of England, 849-899 -- Poetry"
2479,Christian poetry
2480,"Great Britain -- History -- Alfred, 871-899 -- Poetry"
2481,Historical poetry
2482,"White Horse, Vale of (England) -- Poetry"
2483,Great Britain -- Fiction
2484,"Zulu War, 1879 -- Fiction"
2485,Homer -- Translations into English
2486,"Odysseus, King of Ithaca (Mythological character)"
2487,"Chekhov, Anton Pavlovich, 1860-1904 -- Translations into English"
2488,"Logic, Ancient"
2489,Meaning (Philosophy)
2490,Ontology
2491,"Cromwell, Thomas, Earl of Essex, 1485?-1540 -- Drama"
2492,Black Death
2493,"Chorea, Epidemic"
2494,Epidemics
2495,Gangsters -- New York (State) -- New York -- Fiction
2496,American drama (Comedy) -- 20th century
2497,Pleasure -- Early works to 1800
2498,Paris (France) -- Social life and customs -- 19th century -- Fiction
2499,Nobility -- Great Britain -- Fiction
2500,Russia -- Social life and customs -- Drama
2501,Russian drama -- Translations into English
2502,"Authors, Russian -- 19th century -- Drama"
2503,Russia -- Social life and customs -- 19th century -- Drama
2504,Country life -- Russia -- Drama
2505,Families -- Russia -- Drama
2506,Boats and boating -- Fiction
2507,"Mackay, George Leslie, 1844-1901"
2508,Missionaries -- Taiwan -- Biography
2509,Missions -- Taiwan
2510,Presbyterian Church in Canada -- Missions
2511,"Haiti -- Officials and employees -- Salaries, etc. -- Fiction"
2512,Threats -- Fiction
2513,"Edward III, King of England, 1312-1377 -- Drama"
2514,"Oldcastle, John, Sir, -1417 -- Drama"
2515,"World War, 1914-1918"
2516,Ambassadors -- England -- Fiction
2517,Pets -- Juvenile fiction
2518,Foxes -- Juvenile fiction
2519,Scots -- Foreign countries -- Fiction
2520,"Edward VI, King of England, 1537-1553 -- Fiction"
2521,Poor children -- Fiction
2522,Indians of North America -- North Carolina
2523,Indians of North America -- North Carolina -- Early works to 1800
2524,Natural history -- North Carolina -- Early works to 1800
2525,North Carolina -- Description and travel -- Early works to 1800
2526,South Carolina -- Description and travel -- Early works to 1800
2527,Interfaith marriage -- Fiction
2528,Jewish women -- Fiction
2529,Jews -- California -- San Francisco -- Fiction
2530,Heroes -- Fiction
2531,"Russia -- History -- Alexander II, 1855-1881 -- Fiction"
2532,Tatars -- Fiction
2533,Mediums -- Fiction
2534,Latin language -- Grammar -- Early works to 1800
2535,Oxford (England) -- Fiction
2536,University of Oxford -- Fiction
